210	1	0
217.4	1	0
225.1	1	0
233	1	0
241.2	1	0
249.7	1	0
258.5	1	0
267.6	1	0
277	1	0
286.8	1	0
296.9	1	0
307.4	1	0
318.2	1	0
329.4	1	0
341	1	0
353	1	0
365.5	1	0
378.3	1	0
391.7	1	0
405.5	1	0
419.7	1	0
434.5	1	0
449.8	1	0
465.7	1	0
482.1	1	0
499.1	1	0
516.7	1	0
534.9	1	0
553.7	1	0
573.2	1	0
593.4	1	0
614.3	1	0
636	1	0
658.4	1	0
681.6	1	0
705.6	1	0
730.5	1	0
756.2	1	0
782.9	1	0
810.4	1	0
839	1	0
868.6	1	0
899.2	1	0
930.8	1	0
963.6	1	0
997.6	1	0
1033	1	0
1069	1	0
1107	1	0
1146	1	0
1186	1	0
1228	1	0
1271	1	0
1316	1	0
1362	1	0
1410	1	0
1460	1	0
1512	1	0
1565	1	0
1620	1	0
1677	1	0
1736	1	0
1797	1	0
1861	1	0
1926	1	0
1994	1	0
2064	1	0
2137	1	0
2212	1	0
2290	1	0
2371	1	0
2454	1	0
2541	1	0
2630	1	0
2723	1	0
2819	1	0
2918	1	0
3021	1	0
3128	1	0
3238	1	0
3352	1	0
3470	1	0
3592	1	0
3719	1	0
3850	1	0
3986	1	0
4126	1	0
4271	1	0
4422	1	0
4578	1	0
4739	1	0
4906	1	0
5079	1	0
5258	1	0
5443	1	0
5635	1	0
5833	1	0
6039	1	0
6252	1	0
6472	1	0
6700	1	0
